"","date","revenue"
"1072",2017-01-02,21000
"1073",2017-01-02,35000
"1074",2017-01-02,34000
"1075",2017-01-02,20250
"1076",2017-01-02,20000
"1077",2017-01-02,11000
"1078",2017-01-02,8000
"1079",2017-01-02,35250
"1080",2017-01-02,13000
"1081",2017-01-02,12250
"1082",2017-01-02,12000
"1083",2017-01-02,11500
"1084",2017-01-02,11250
"1085",2017-01-02,11000
"1086",2017-01-02,10000
"1087",2017-01-02,13250
"1088",2017-01-02,8250
"1089",2017-01-02,8000
"1090",2017-01-02,7750
"1091",2017-01-02,7500
"1092",2017-01-02,5250
"1093",2017-01-02,5000
"1094",2017-01-02,18000
"1095",2017-01-02,4250
"1096",2017-01-02,4000
"1097",2017-01-02,10900
"1098",2017-01-02,9500
"1099",2017-01-02,5750
"1100",2017-01-02,5500
"1101",2017-01-02,11000
"1102",2017-01-02,22000
"1103",2017-01-02,7000
"1104",2017-01-02,6000
"1105",2017-01-02,23000
"1106",2017-01-02,12250
"1107",2017-01-02,12000
"1108",2017-01-02,24500
"1109",2017-01-02,18000
"1110",2017-01-02,12500
"1111",2017-01-02,7700
"1112",2017-01-02,4250
"1113",2017-01-02,3000
"1114",2017-01-02,7950
"1115",2017-01-02,1250
"1116",2017-01-02,4000
"1117",2017-01-02,38500
"1118",2017-01-02,38250
"1119",2017-01-02,38000
"1120",2017-01-02,37750
"1121",2017-01-02,37500
"1122",2017-01-02,37250
"1123",2017-01-02,37000
"1124",2017-01-02,36750
"1125",2017-01-02,36500
"1126",2017-01-02,36250
"1127",2017-01-02,36000
"1128",2017-01-02,35750
"1129",2017-01-02,35500
"1130",2017-01-02,35250
"1131",2017-01-02,35000
"1132",2017-01-02,34750
"1133",2017-01-02,34500
"1134",2017-01-02,34250
"1135",2017-01-02,34000
"1136",2017-01-02,33500
"1137",2017-01-02,33250
"1138",2017-01-02,33000
"1139",2017-01-02,32750
"1140",2017-01-02,32500
"1141",2017-01-02,32250
"1142",2017-01-02,32000
"1143",2017-01-02,20250
"1144",2017-01-02,20000
"1145",2017-01-02,6250
"1146",2017-01-02,6000
"1147",2017-01-02,38750
"1148",2017-01-02,25500
"1149",2017-01-02,25250
"1150",2017-01-02,25000
"1151",2017-01-02,24750
"1152",2017-01-02,24500
"1153",2017-01-02,24250
"1154",2017-01-02,24000
"1155",2017-01-02,23750
"1156",2017-01-02,23500
"1157",2017-01-02,20000
"1158",2017-01-02,9000
"1159",2017-01-02,7000
"1160",2017-01-02,25750
"1161",2017-01-02,36500
"1162",2017-01-02,36250
"1163",2017-01-02,36000
"1164",2017-01-02,33500
"1165",2017-01-02,33250
"1166",2017-01-02,33000
"1167",2017-01-02,25250
"1168",2017-01-02,25000
"1169",2017-01-02,36750
"1170",2017-01-02,12750
"1171",2017-01-02,12500
"1172",2017-01-02,11000
"1173",2017-01-02,6000
"1174",2017-01-02,13000
"1175",2017-01-02,10250
"1176",2017-01-02,10000
"1177",2017-01-02,9750
"1178",2017-01-02,9500
"1179",2017-01-02,9250
"1180",2017-01-02,9000
"1181",2017-01-02,8750
"1182",2017-01-02,8500
"1183",2017-01-02,8250
"1184",2017-01-02,8000
"1185",2017-01-02,7750
"1186",2017-01-02,7500
"1187",2017-01-02,7250
"1188",2017-01-02,7000
"1189",2017-01-02,5500
"1190",2017-01-02,5000
"1191",2017-01-02,10500
"1192",2017-01-02,7750
"1193",2017-01-02,7500
"1194",2017-01-02,7250
"1195",2017-01-02,7000
"1196",2017-01-02,11000
"1197",2017-01-02,2250
"1198",2017-01-02,2000
"1199",2017-01-02,9500
"1200",2017-01-02,13500
"1201",2017-01-02,10000
"1202",2017-01-02,25500
"1203",2017-01-02,26500
"1204",2017-01-02,26250
"1205",2017-01-02,26000
"1206",2017-01-02,25750
"1207",2017-01-02,25500
"1208",2017-01-02,25250
"1209",2017-01-02,25000
"1210",2017-01-02,24750
"1211",2017-01-02,20000
"1212",2017-01-02,17000
"1213",2017-01-02,26750
"1214",2017-01-02,6500
"1215",2017-01-02,6500
"1216",2017-01-02,6000
"1217",2017-01-02,6750
"1218",2017-01-02,29500
"1219",2017-01-02,27000
"1220",2017-01-02,25500
"1221",2017-01-02,25250
"1222",2017-01-02,25000
"1223",2017-01-02,31000
"1224",2017-01-02,45000
"1225",2017-01-02,44500
"1226",2017-01-02,28500
"1227",2017-01-02,25000
"1228",2017-01-02,45250
"1229",2017-01-02,19750
"1230",2017-01-02,19500
"1231",2017-01-02,19250
"1232",2017-01-02,19000
"1233",2017-01-02,10500
"1234",2017-01-02,10250
"1235",2017-01-02,10000
"1236",2017-01-02,20000
"1237",2017-01-02,22500
"1238",2017-01-02,21000
"1239",2017-01-02,20500
"1240",2017-01-02,20250
"1241",2017-01-02,20000
"1242",2017-01-02,22750
"1243",2017-01-02,18000
"1244",2017-01-02,11000
"1245",2017-01-02,22500
"1246",2017-01-02,12250
"1247",2017-01-02,12000
"1248",2017-01-02,11750
"1249",2017-01-02,11500
"1250",2017-01-02,11250
"1251",2017-01-02,11000
"1252",2017-01-02,10750
"1253",2017-01-02,10500
"1254",2017-01-02,10250
"1255",2017-01-02,10000
"1256",2017-01-02,7500
"1257",2017-01-02,7000
"1258",2017-01-02,12500
"1259",2017-01-02,10000
"1260",2017-01-02,5000
"1261",2017-01-02,10250
"1262",2017-01-02,5500
"1263",2017-01-02,5250
"1264",2017-01-02,5000
"1265",2017-01-02,9000
"1266",2017-01-02,21000
"1267",2017-01-02,20750
"1268",2017-01-02,20500
"1269",2017-01-02,20250
"1270",2017-01-02,20000
"1271",2017-01-02,19750
"1272",2017-01-02,19500
"1273",2017-01-02,19250
"1274",2017-01-02,19000
"1275",2017-01-02,18750
"1276",2017-01-02,18500
"1277",2017-01-02,5000
"1278",2017-01-02,21250
"1279",2017-01-02,6000
"1280",2017-01-02,11000
"1281",2017-01-02,8250
"1282",2017-01-02,8000
"1283",2017-01-02,11250
"1284",2017-01-02,30750
"1285",2017-01-02,30500
"1286",2017-01-02,30250
"1287",2017-01-02,30000
"1288",2017-01-02,29750
"1289",2017-01-02,29500
"1290",2017-01-02,29250
"1291",2017-01-02,29000
"1292",2017-01-02,28750
"1293",2017-01-02,28500
"1294",2017-01-02,28250
"1295",2017-01-02,28000
"1296",2017-01-02,27250
"1297",2017-01-02,25000
"1298",2017-01-02,31000
"1299",2017-01-02,14500
"1300",2017-01-02,14250
"1301",2017-01-02,14000
"1302",2017-01-02,13750
"1303",2017-01-02,13500
"1304",2017-01-02,13250
"1305",2017-01-02,13000
"1306",2017-01-02,9750
"1307",2017-01-02,9500
"1308",2017-01-02,14750
"1309",2017-01-02,40000
"1310",2017-01-02,39750
"1311",2017-01-02,39500
"1312",2017-01-02,39250
"1313",2017-01-02,39000
"1314",2017-01-02,38750
"1315",2017-01-02,38500
"1316",2017-01-02,38250
"1317",2017-01-02,38000
"1318",2017-01-02,36250
"1319",2017-01-02,36000
"1320",2017-01-02,23500
"1321",2017-01-02,20500
"1322",2017-01-02,20250
"1323",2017-01-02,20000
"1324",2017-01-02,40250
"1325",2017-01-02,26000
"1326",2017-01-02,12000
"1327",2017-01-02,5000
"1328",2017-01-02,26500
"1329",2017-01-02,19750
"1330",2017-01-02,19500
"1331",2017-01-02,19250
"1332",2017-01-02,19000
"1333",2017-01-02,18000
"1334",2017-01-02,15000
"1335",2017-01-02,5000
"1336",2017-01-02,20000
"1337",2017-01-02,25750
"1338",2017-01-02,25500
"1339",2017-01-02,25250
"1340",2017-01-02,25000
"1341",2017-01-02,18750
"1342",2017-01-02,18250
"1343",2017-01-02,18000
"1344",2017-01-02,15000
"1345",2017-01-02,1000
"1346",2017-01-02,26000
"1347",2017-01-02,3000
"1348",2017-01-02,26000
"1349",2017-01-02,7800
"1350",2017-01-02,5300
"1351",2017-01-02,26250
"1352",2017-01-02,8250
"1353",2017-01-02,8000
"1354",2017-01-02,6000
"1355",2017-01-02,27000
"1356",2017-01-02,13000
"1357",2017-01-02,1000
"1358",2017-01-02,13750
"1359",2017-01-02,25000
"1360",2017-01-02,24750
"1361",2017-01-02,24500
"1362",2017-01-02,24250
"1363",2017-01-02,24000
"1364",2017-01-02,23750
"1365",2017-01-02,23500
"1366",2017-01-02,23250
"1367",2017-01-02,23000
"1368",2017-01-02,22750
"1369",2017-01-02,22500
"1370",2017-01-02,22250
"1371",2017-01-02,22000
"1372",2017-01-02,21000
"1373",2017-01-02,20750
"1374",2017-01-02,20500
"1375",2017-01-02,20250
"1376",2017-01-02,20000
"1377",2017-01-02,25250
"1378",2017-01-02,12750
"1379",2017-01-02,12500
"1380",2017-01-02,12250
"1381",2017-01-02,12000
"1382",2017-01-02,17750
"1383",2017-01-02,28000
"1384",2017-01-02,27000
"1385",2017-01-02,10250
"1386",2017-01-02,10000
"1387",2017-01-02,28250
"1388",2017-01-02,20000
"1389",2017-01-02,7500
"1390",2017-01-02,5000
"1391",2017-01-02,21000
"1392",2017-01-02,48000
"1393",2017-01-02,46500
"1394",2017-01-02,46250
"1395",2017-01-02,46000
"1396",2017-01-02,40500
"1397",2017-01-02,40250
"1398",2017-01-02,5000
"1399",2017-01-02,48250
"1400",2017-01-03,50000
"1401",2017-01-03,47250
"1402",2017-01-03,47000
"1403",2017-01-03,46500
"1404",2017-01-03,46250
"1405",2017-01-03,46000
"1406",2017-01-03,45000
"1407",2017-01-03,20000
"1408",2017-01-03,50250
"1409",2017-01-02,10500
"1410",2017-01-02,3000
"1411",2017-01-02,10750
"1412",2017-01-02,7250
"1413",2017-01-02,7000
"1414",2017-01-02,5000
"1415",2017-01-02,8000
"1416",2017-01-02,7000
"1417",2017-01-02,4000
"1418",2017-01-02,7250
"1419",2017-01-02,5000
"1420",2017-01-02,4000
"1421",2017-01-02,9500
"1422",2017-01-02,4000
"1423",2017-01-02,4500
"1424",2017-01-02,5350
"1425",2017-01-02,5100
"1426",2017-01-02,44000
"1427",2017-01-02,20500
"1428",2017-01-02,7500
"1429",2017-01-02,7000
"1430",2017-01-02,29000
"1431",2017-01-02,14000
"1432",2017-01-02,13750
"1433",2017-01-02,13500
"1434",2017-01-02,13250
"1435",2017-01-02,13000
"1436",2017-01-02,5250
"1437",2017-01-02,5000
"1438",2017-01-02,14250
"1439",2017-01-02,33000
"1440",2017-01-02,30000
"1441",2017-01-02,26000
"1442",2017-01-02,25750
"1443",2017-01-02,25500
"1444",2017-01-02,25250
"1445",2017-01-02,25000
"1446",2017-01-02,22500
"1447",2017-01-02,22250
"1448",2017-01-02,22000
"1449",2017-01-02,33250
"1450",2017-01-02,27500
"1451",2017-01-02,27250
"1452",2017-01-02,27000
"1453",2017-01-02,6000
"1454",2017-01-02,5000
"1455",2017-01-02,27750
"1456",2017-01-02,50250
"1457",2017-01-02,50000
"1458",2017-01-02,49750
"1459",2017-01-02,49500
"1460",2017-01-02,49250
"1461",2017-01-02,49000
"1462",2017-01-02,31250
"1463",2017-01-02,30250
"1464",2017-01-02,30000
"1465",2017-01-02,20500
"1466",2017-01-02,20250
"1467",2017-01-02,20000
"1468",2017-01-02,50500
"1469",2017-01-02,41750
"1470",2017-01-02,41500
"1471",2017-01-02,37500
"1472",2017-01-02,37250
"1473",2017-01-02,37000
"1474",2017-01-02,36750
"1475",2017-01-02,35500
"1476",2017-01-02,35250
"1477",2017-01-02,35000
"1478",2017-01-02,42000
"1479",2017-01-02,44500
"1480",2017-01-02,44250
"1481",2017-01-02,44000
"1482",2017-01-02,36000
"1483",2017-01-02,44750
"1484",2017-01-02,9500
"1485",2017-01-02,2000
"1486",2017-01-02,10000
"1487",2017-01-02,250
"1488",2017-01-02,13000
"1489",2017-01-02,23500
"1490",2017-01-02,55750
"1491",2017-01-02,55500
"1492",2017-01-02,55250
"1493",2017-01-02,55000
"1494",2017-01-02,54750
"1495",2017-01-02,54500
"1496",2017-01-02,54250
"1497",2017-01-02,54000
"1498",2017-01-02,53750
"1499",2017-01-02,53500
"1500",2017-01-02,53250
"1501",2017-01-02,53000
"1502",2017-01-02,48250
"1503",2017-01-02,45000
"1504",2017-01-02,56000
"1505",2017-01-02,38500
"1506",2017-01-02,38250
"1507",2017-01-02,38000
"1508",2017-01-02,37750
"1509",2017-01-02,37500
"1510",2017-01-02,37250
"1511",2017-01-02,37000
"1512",2017-01-02,36750
"1513",2017-01-02,36500
"1514",2017-01-02,36250
"1515",2017-01-02,36000
"1516",2017-01-02,30250
"1517",2017-01-02,30000
"1518",2017-01-02,38750
"1519",2017-01-18,21000
"1520",2017-01-02,17500
"1521",2017-01-02,28500
"1522",2017-01-02,7000
"1523",2017-01-02,7250
"1524",2017-01-02,51000
"1525",2017-01-02,21500
"1526",2017-01-02,21000
"1527",2017-01-02,21750
"1528",2017-01-02,5500
"1529",2017-01-02,7000
"1530",2017-01-02,7500
"1531",2017-01-02,24000
"1532",2017-01-02,23750
"1533",2017-01-02,23500
"1534",2017-01-02,23250
"1535",2017-01-02,23000
"1536",2017-01-02,20000
"1537",2017-01-02,24250
"1538",2017-01-02,9000
"1539",2017-01-02,15500
"1540",2017-01-02,4000
"1541",2017-01-02,15750
"1542",2017-01-02,20500
"1543",2017-01-02,33000
"1544",2017-01-02,32750
"1545",2017-01-02,31750
"1546",2017-01-02,31500
"1547",2017-01-02,31250
"1548",2017-01-02,31000
"1549",2017-01-02,30750
"1550",2017-01-02,30500
"1551",2017-01-02,30250
"1552",2017-01-02,27750
"1553",2017-01-02,27500
"1554",2017-01-02,25000
"1555",2017-01-02,33750
"1556",2017-01-02,29900
"1557",2017-01-02,23000
"1558",2017-01-02,10000
"1559",2017-01-02,31400
"1560",2017-01-02,19500
"1561",2017-01-02,19250
"1562",2017-01-02,19000
"1563",2017-01-02,17750
"1564",2017-01-02,17500
"1565",2017-01-02,19750
"1566",2017-01-02,6000
"1567",2017-01-02,2500
"1568",2017-01-02,2250
"1569",2017-01-02,2000
"1570",2017-01-02,6250
"1571",2017-01-02,41000
"1572",2017-01-02,39000
"1573",2017-01-02,37750
"1574",2017-01-02,37500
"1575",2017-01-02,37000
"1576",2017-01-02,41250
"1577",2017-01-02,5000
"1578",2017-01-02,14000
"1579",2017-01-02,38750
"1580",2017-01-02,38500
"1581",2017-01-02,38250
"1582",2017-01-02,38000
"1583",2017-01-02,37750
"1584",2017-01-02,37500
"1585",2017-01-02,37250
"1586",2017-01-02,37000
"1587",2017-01-02,36750
"1588",2017-01-02,36500
"1589",2017-01-02,21000
"1590",2017-01-02,20750
"1591",2017-01-02,20500
"1592",2017-01-02,18000
"1593",2017-01-02,39000
"1594",2017-01-02,20500
"1595",2017-01-02,9000
"1596",2017-01-02,8000
"1597",2017-01-02,7000
"1598",2017-01-02,20750
"1599",2017-01-02,4000
"1600",2017-01-02,3250
"1601",2017-01-02,3000
"1602",2017-01-02,28000
"1603",2017-01-02,20000
"1604",2017-01-02,15250
"1605",2017-01-02,15000
"1606",2017-01-02,38500
"1607",2017-01-02,4500
"1608",2017-01-02,1000
"1609",2017-01-02,4750
"1610",2017-01-02,27250
"1611",2017-01-02,27000
"1612",2017-01-02,5000
"1613",2017-01-02,4750
"1614",2017-01-02,4500
"1615",2017-01-02,37000
"1616",2017-01-02,15500
"1617",2017-01-02,15250
"1618",2017-01-02,15000
"1619",2017-01-02,58000
"1620",2017-01-02,1500
"1621",2017-01-02,4000
"1622",2017-01-02,6250
"1623",2017-01-02,6000
"1624",2017-01-02,11000
"1625",2017-01-02,11750
"1626",2017-01-02,11500
"1627",2017-01-02,11250
"1628",2017-01-02,11000
"1629",2017-01-02,10750
"1630",2017-01-02,10500
"1631",2017-01-02,10250
"1632",2017-01-02,10000
"1633",2017-01-02,9750
"1634",2017-01-02,9500
"1635",2017-01-02,9250
"1636",2017-01-02,9000
"1637",2017-01-02,5250
"1638",2017-01-02,5000
"1639",2017-01-02,12000
"1640",2017-01-02,56750
"1641",2017-01-02,56500
"1642",2017-01-02,55750
"1643",2017-01-02,55500
"1644",2017-01-02,55250
"1645",2017-01-02,55000
"1646",2017-01-02,54750
"1647",2017-01-02,54500
"1648",2017-01-02,54250
"1649",2017-01-02,54000
"1650",2017-01-02,53750
"1651",2017-01-02,53500
"1652",2017-01-02,53250
"1653",2017-01-02,53000
"1654",2017-01-02,51000
"1655",2017-01-02,35000
"1656",2017-01-02,34500
"1657",2017-01-02,34250
"1658",2017-01-02,34000
"1659",2017-01-02,33000
"1660",2017-01-02,30250
"1661",2017-01-02,30000
"1662",2017-01-02,25000
"1663",2017-01-02,57000
"1664",2017-01-02,23500
"1665",2017-01-02,23250
"1666",2017-01-02,23000
"1667",2017-01-02,20000
"1668",2017-01-02,34000
"1669",2017-01-02,55150
"1670",2017-01-02,54900
"1671",2017-01-02,54650
"1672",2017-01-02,54400
"1673",2017-01-02,54150
"1674",2017-01-02,53900
"1675",2017-01-02,53650
"1676",2017-01-02,53400
"1677",2017-01-02,53150
"1678",2017-01-02,52150
"1679",2017-01-02,51900
"1680",2017-01-02,51650
"1681",2017-01-02,51400
"1682",2017-01-02,51150
"1683",2017-01-02,50900
"1684",2017-01-02,50650
"1685",2017-01-02,50400
"1686",2017-01-02,50150
"1687",2017-01-02,49900
"1688",2017-01-02,40000
"1689",2017-01-02,26000
"1690",2017-01-02,25750
"1691",2017-01-02,25250
"1692",2017-01-02,25000
"1693",2017-01-02,20500
"1694",2017-01-02,20250
"1695",2017-01-02,20000
"1696",2017-01-02,10000
"1697",2017-01-02,55400
"1698",2017-01-02,27250
"1699",2017-01-02,27000
"1700",2017-01-02,26750
"1701",2017-01-02,26500
"1702",2017-01-02,26250
"1703",2017-01-02,26000
"1704",2017-01-02,25750
"1705",2017-01-02,25500
"1706",2017-01-02,25250
"1707",2017-01-02,25000
"1708",2017-01-02,24750
"1709",2017-01-02,24500
"1710",2017-01-02,27500
"1711",2017-01-02,10500
"1712",2017-01-02,10250
"1713",2017-01-02,10000
"1714",2017-01-02,9750
"1715",2017-01-02,9500
"1716",2017-01-02,3250
"1717",2017-01-02,3000
"1718",2017-01-02,2250
"1719",2017-01-02,2000
"1720",2017-01-02,10750
"1721",2017-01-02,41500
"1722",2017-01-02,41250
"1723",2017-01-02,41000
"1724",2017-01-02,40750
"1725",2017-01-02,40500
"1726",2017-01-02,40250
"1727",2017-01-02,40000
"1728",2017-01-02,39000
"1729",2017-01-02,35000
"1730",2017-01-02,24250
"1731",2017-01-02,20000
"1732",2017-01-02,15250
"1733",2017-01-02,15000
"1734",2017-01-02,14500
"1735",2017-01-02,14250
"1736",2017-01-02,10500
"1737",2017-01-02,41750
"1738",2017-01-02,23500
"1739",2017-01-02,23250
"1740",2017-01-02,23000
"1741",2017-01-02,22750
"1742",2017-01-02,22500
"1743",2017-01-02,22250
"1744",2017-01-02,22000
"1745",2017-01-02,21750
"1746",2017-01-02,21500
"1747",2017-01-02,21250
"1748",2017-01-02,21000
"1749",2017-01-02,20750
"1750",2017-01-02,20500
"1751",2017-01-02,20250
"1752",2017-01-02,20000
"1753",2017-01-02,5500
"1754",2017-01-02,23750
"1755",2017-01-02,7750
"1756",2017-01-02,7500
"1757",2017-01-02,7250
"1758",2017-01-02,7000
"1759",2017-01-02,6750
"1760",2017-01-02,6500
"1761",2017-01-02,2000
"1762",2017-01-02,8000
"1763",2017-01-02,25000
"1764",2017-01-02,24750
"1765",2017-01-02,24500
"1766",2017-01-02,24250
"1767",2017-01-02,24000
"1768",2017-01-02,23750
"1769",2017-01-02,23500
"1770",2017-01-02,23250
"1771",2017-01-02,23000
"1772",2017-01-02,22750
"1773",2017-01-02,22500
"1774",2017-01-02,22250
"1775",2017-01-02,22000
"1776",2017-01-02,21750
"1777",2017-01-02,21500
"1778",2017-01-02,21250
"1779",2017-01-02,21000
"1780",2017-01-02,18750
"1781",2017-01-02,18500
"1782",2017-01-02,18250
"1783",2017-01-02,18000
"1784",2017-01-02,17750
"1785",2017-01-02,17500
"1786",2017-01-02,17000
"1787",2017-01-02,12250
"1788",2017-01-02,12000
"1789",2017-01-02,11750
"1790",2017-01-02,11500
"1791",2017-01-02,11250
"1792",2017-01-02,11000
"1793",2017-01-02,10250
"1794",2017-01-02,25250
"1795",2017-01-02,15750
"1796",2017-01-02,15500
"1797",2017-01-02,15250
"1798",2017-01-02,15000
"1799",2017-01-02,11000
"1800",2017-01-02,8000
"1801",2017-01-02,16000
"1802",2017-01-02,52250
"1803",2017-01-02,52000
"1804",2017-01-02,51750
"1805",2017-01-02,51500
"1806",2017-01-02,51250
"1807",2017-01-02,51000
"1808",2017-01-02,50750
"1809",2017-01-02,50500
"1810",2017-01-02,50250
"1811",2017-01-02,50000
"1812",2017-01-02,49750
"1813",2017-01-02,49500
"1814",2017-01-02,49000
"1815",2017-01-02,48750
"1816",2017-01-02,48500
"1817",2017-01-02,48250
"1818",2017-01-02,48000
"1819",2017-01-02,47750
"1820",2017-01-02,47500
"1821",2017-01-02,47250
"1822",2017-01-02,47000
"1823",2017-01-02,46750
"1824",2017-01-02,46500
"1825",2017-01-02,45750
"1826",2017-01-02,45500
"1827",2017-01-02,45250
"1828",2017-01-02,45000
"1829",2017-01-02,42750
"1830",2017-01-02,42500
"1831",2017-01-02,42250
"1832",2017-01-02,42000
"1833",2017-01-02,41750
"1834",2017-01-02,41500
"1835",2017-01-02,41250
"1836",2017-01-02,41000
"1837",2017-01-02,40750
"1838",2017-01-02,40500
"1839",2017-01-02,40250
"1840",2017-01-02,40000
"1841",2017-01-02,52500
"1842",2017-01-02,72000
"1843",2017-01-02,65000
"1844",2017-01-02,60000
"1845",2017-01-02,55000
"1846",2017-01-02,47250
"1847",2017-01-02,47000
"1848",2017-01-02,46750
"1849",2017-01-02,46000
"1850",2017-01-02,45250
"1851",2017-01-02,45000
"1852",2017-01-02,30000
"1853",2017-01-02,11000
"1854",2017-01-02,10750
"1855",2017-01-02,10000
"1856",2017-01-02,75000
"1857",2017-01-02,10250
"1858",2017-01-02,10000
"1859",2017-01-02,8500
"1860",2017-01-02,8250
"1861",2017-01-02,7750
"1862",2017-01-02,7500
